0,4.53023e+06,-3.90989e+06,3.77748e+06,32.4186,-40.7964,704670,2150.02,5861.62,3478.71
1,4.53238e+06,-3.90403e+06,3.78095e+06,32.452,-40.7405,704675,2145.81,5865.68,3474.45
2,4.53452e+06,-3.89816e+06,3.78442e+06,32.4853,-40.6845,704681,2141.59,5869.73,3470.19
3,4.53666e+06,-3.89229e+06,3.78789e+06,32.5187,-40.6284,704687,2137.37,5873.78,3465.92
4,4.5388e+06,-3.88642e+06,3.79136e+06,32.552,-40.5723,704693,2133.16,5877.82,3461.65
5,4.54093e+06,-3.88054e+06,3.79482e+06,32.5853,-40.5162,704699,2128.93,5881.85,3457.38
6,4.54305e+06,-3.87465e+06,3.79827e+06,32.6186,-40.46,704705,2124.71,5885.88,3453.1
7,4.54518e+06,-3.86876e+06,3.80172e+06,32.6518,-40.4038,704711,2120.49,5889.9,3448.81
8,4.54729e+06,-3.86287e+06,3.80517e+06,32.685,-40.3475,704717,2116.26,5893.92,3444.53
9,4.54941e+06,-3.85698e+06,3.80861e+06,32.7182,-40.2912,704723,2112.03,5897.93,3440.24
10,4.55152e+06,-3.85108e+06,3.81205e+06,32.7513,-40.2348,704729,2107.8,5901.93,3435.94
11,4.55362e+06,-3.84517e+06,3.81548e+06,32.7844,-40.1784,704735,2103.57,5905.93,3431.65
12,4.55573e+06,-3.83926e+06,3.81891e+06,32.8175,-40.122,704741,2099.33,5909.92,3427.34
13,4.55782e+06,-3.83335e+06,3.82234e+06,32.8506,-40.0655,704747,2095.1,5913.91,3423.04
14,4.55992e+06,-3.82744e+06,3.82576e+06,32.8836,-40.0089,704753,2090.86,5917.89,3418.73
15,4.562e+06,-3.82152e+06,3.82918e+06,32.9166,-39.9524,704759,2086.62,5921.86,3414.41
16,4.56409e+06,-3.81559e+06,3.83259e+06,32.9496,-39.8957,704765,2082.38,5925.83,3410.1
17,4.56617e+06,-3.80967e+06,3.836e+06,32.9825,-39.8391,704771,2078.14,5929.79,3405.77
18,4.56824e+06,-3.80373e+06,3.8394e+06,33.0154,-39.7823,704777,2073.89,5933.75,3401.45
19,4.57032e+06,-3.7978e+06,3.8428e+06,33.0483,-39.7256,704783,2069.65,5937.7,3397.12
20,4.57238e+06,-3.79186e+06,3.84619e+06,33.0811,-39.6688,704789,2065.4,5941.64,3392.79
21,4.57445e+06,-3.78591e+06,3.84958e+06,33.114,-39.6119,704795,2061.15,5945.58,3388.45
22,4.57651e+06,-3.77997e+06,3.85297e+06,33.1467,-39.555,704801,2056.9,5949.51,3384.11
23,4.57856e+06,-3.77402e+06,3.85635e+06,33.1795,-39.4981,704807,2052.64,5953.44,3379.77
24,4.58061e+06,-3.76806e+06,3.85973e+06,33.2122,-39.4411,704813,2048.39,5957.36,3375.42
25,4.58266e+06,-3.7621e+06,3.8631e+06,33.2449,-39.384,704819,2044.13,5961.27,3371.07
26,4.5847e+06,-3.75614e+06,3.86647e+06,33.2776,-39.327,704825,2039.87,5965.18,3366.71
27,4.58674e+06,-3.75017e+06,3.86984e+06,33.3102,-39.2698,704831,2035.61,5969.08,3362.35
28,4.58877e+06,-3.7442e+06,3.8732e+06,33.3428,-39.2127,704837,2031.35,5972.98,3357.99
29,4.5908e+06,-3.73822e+06,3.87655e+06,33.3754,-39.1554,704843,2027.09,5976.87,3353.62
30,4.59283e+06,-3.73225e+06,3.8799e+06,33.408,-39.0982,704849,2022.82,5980.75,3349.25
31,4.59485e+06,-3.72626e+06,3.88325e+06,33.4405,-39.0409,704855,2018.56,5984.63,3344.87
32,4.59686e+06,-3.72028e+06,3.88659e+06,33.473,-38.9835,704860,2014.29,5988.5,3340.5
