5960,1.61512e+06,-4.80192e+06,4.74011e+06,43.2713,-71.4097,569858,-3179.24,4325.19,5451.28
0,4.28262e+06,-4.15734e+06,3.54096e+06,30.8344,-44.1495,567385,-3804.41,1589.98,6448.49
5970,1.58326e+06,-4.75836e+06,4.79433e+06,43.8886,-71.596,569996,-3191.86,4386.53,5394.33
5980,1.55128e+06,-4.71419e+06,4.84799e+06,44.5057,-71.7853,570134,-3204,4447.37,5336.74
5990,1.51919e+06,-4.66942e+06,4.90107e+06,45.1225,-71.9778,570273,-3215.68,4507.69,5278.51
10,4.24434e+06,-4.14116e+06,3.60523e+06,31.4556,-44.2951,567490,-3852.65,1644.81,6405.78
20,4.20557e+06,-4.12444e+06,3.66907e+06,32.0767,-44.442,567597,-3900.35,1699.51,6362.3
30,4.16633e+06,-4.10717e+06,3.73247e+06,32.6977,-44.5903,567707,-3947.5,1754.07,6318.07
40,4.12662e+06,-4.08936e+06,3.79543e+06,33.3185,-44.7401,567819,-3994.11,1808.49,6273.08
50,4.08645e+06,-4.071e+06,3.85793e+06,33.9391,-44.8915,567933,-4040.16,1862.77,6227.34
60,4.04582e+06,-4.05211e+06,3.91997e+06,34.5596,-45.0444,568049,-4085.65,1916.89,6180.86
70,4.00474e+06,-4.03267e+06,3.98155e+06,35.1799,-45.1991,568167,-4130.58,1970.84,6133.65
80,3.96321e+06,-4.01269e+06,4.04264e+06,35.8001,-45.3554,568288,-4174.93,2024.63,6085.7
90,3.92124e+06,-3.99217e+06,4.10326e+06,36.42,-45.5135,568410,-4218.72,2078.24,6037.02
100,3.87884e+06,-3.97112e+06,4.16338e+06,37.0398,-45.6735,568533,-4261.92,2131.66,5987.63
110,3.83601e+06,-3.94954e+06,4.22301e+06,37.6593,-45.8355,568659,-4304.53,2184.9,5937.52
120,3.79275e+06,-3.92743e+06,4.28213e+06,38.2787,-45.9994,568785,-4346.56,2237.93,5886.7
130,3.74908e+06,-3.90478e+06,4.34074e+06,38.8979,-46.1654,568914,-4388,2290.76,5835.18
140,3.70499e+06,-3.88161e+06,4.39883e+06,39.5169,-46.3336,569044,-4428.83,2343.37,5782.97
150,3.6605e+06,-3.85792e+06,4.4564e+06,40.1356,-46.5041,569175,-4469.06,2395.77,5730.06
160,3.61562e+06,-3.8337e+06,4.51343e+06,40.7542,-46.6769,569307,-4508.69,2447.93,5676.48
170,3.57033e+06,-3.80896e+06,4.56993e+06,41.3725,-46.8521,569441,-4547.7,2499.87,5622.21
180,3.52466e+06,-3.7837e+06,4.62587e+06,41.9905,-47.03,569576,-4586.09,2551.56,5567.28
190,3.47861e+06,-3.75793e+06,4.68127e+06,42.6084,-47.2104,569711,-4623.87,2603,5511.68
200,3.43219e+06,-3.73164e+06,4.7361e+06,43.226,-47.3936,569848,-4661.02,2654.19,5455.43
210,3.38539e+06,-3.70485e+06,4.79038e+06,43.8433,-47.5797,569985,-4697.54,2705.11,5398.53
220,3.33824e+06,-3.67754e+06,4.84407e+06,44.4604,-47.7688,570124,-4733.43,2755.77,5340.98
230,3.29073e+06,-3.64973e+06,4.89719e+06,45.0772,-47.9611,570262,-4768.68,2806.14,5282.8
240,3.24287e+06,-3.62142e+06,4.94973e+06,45.6938,-48.1566,570402,-4803.29,2856.24,5223.99
250,3.19466e+06,-3.59261e+06,5.00167e+06,46.31,-48.3555,570541,-4837.26,2906.04,5164.56
260,3.14612e+06,-3.5633e+06,5.05302e+06,46.926,-48.5579,570682,-4870.58,2955.55,5104.51
270,3.09725e+06,-3.5335e+06,5.10376e+06,47.5417,-48.7641,570822,-4903.25,3004.76,5043.85
280,3.04806e+06,-3.50321e+06,5.15389e+06,48.157,-48.9742,570963,-4935.27,3053.65,4982.6
290,2.99855e+06,-3.47243e+06,5.20341e+06,48.772,-49.1883,571104,-4966.63,3102.22,4920.75
300,2.94873e+06,-3.44116e+06,5.25231e+06,49.3867,-49.4067,571245,-4997.32,3150.48,4858.32
310,2.89861e+06,-3.40942e+06,5.30057e+06,50.001,-49.6296,571386,-5027.36,3198.4,4795.3
320,2.84819e+06,-3.3772e+06,5.34821e+06,50.615,-49.8571,571526,-5056.72,3245.98,4731.72
330,2.79747e+06,-3.3445e+06,5.39521e+06,51.2286,-50.0895,571667,-5085.42,3293.22,4667.58
340,2.74648e+06,-3.31133e+06,5.44156e+06,51.8418,-50.3271,571807,-5113.44,3340.11,4602.88
350,2.69521e+06,-3.2777e+06,5.48726e+06,52.4545,-50.57,571947,-5140.79,3386.64,4537.63
360,2.64367e+06,-3.2436e+06,5.53231e+06,53.0669,-50.8186,572086,-5167.46,3432.81,4471.84
370,2.59186e+06,-3.20904e+06,5.5767e+06,53.6788,-51.0731,572225,-5193.45,3478.61,4405.52
380,2.5398e+06,-3.17403e+06,5.62042e+06,54.2903,-51.3339,572363,-5218.76,3524.03,4338.68
390,2.48749e+06,-3.13856e+06,5.66347e+06,54.9013,-51.6012,572500,-5243.38,3569.07,4271.32
400,2.43493e+06,-3.10265e+06,5.70584e+06,55.5118,-51.8755,572637,-5267.32,3613.73,4203.46
410,2.38214e+06,-3.06629e+06,5.74754e+06,56.1217,-52.157,572773,-5290.56,3657.98,4135.09
420,2.32912e+06,-3.02949e+06,5.78854e+06,56.7311,-52.4463,572908,-5313.11,3701.84,4066.24
430,2.27588e+06,-2.99226e+06,5.82886e+06,57.34,-52.7437,573041,-5334.97,3745.28,3996.9
440,2.22243e+06,-2.95459e+06,5.86848e+06,57.9482,-53.0497,573174,-5356.13,3788.32,3927.09
450,2.16876e+06,-2.91649e+06,5.9074e+06,58.5558,-53.3647,573305,-5376.59,3830.93,3856.81
460,2.1149e+06,-2.87797e+06,5.94562e+06,59.1627,-53.6894,573436,-5396.35,3873.12,3786.07
470,2.06084e+06,-2.83903e+06,5.98312e+06,59.7689,-54.0243,573564,-5415.41,3914.87,3714.88
480,2.00659e+06,-2.79967e+06,6.01991e+06,60.3744,-54.3699,573692,-5433.77,3956.19,3643.25
490,1.95217e+06,-2.75991e+06,6.05598e+06,60.9791,-54.7271,573818,-5451.42,3997.07,3571.19
500,1.89757e+06,-2.71973e+06,6.09133e+06,61.583,-55.0964,573942,-5468.37,4037.49,3498.71
510,1.8428e+06,-2.67916e+06,6.12596e+06,62.186,-55.4787,574065,-5484.61,4077.46,3425.81
520,1.78788e+06,-2.63819e+06,6.15985e+06,62.7881,-55.8748,574185,-5500.14,4116.97,3352.5
530,1.7328e+06,-2.59682e+06,6.19301e+06,63.3891,-56.2857,574305,-5514.96,4156.01,3278.8
540,1.67758e+06,-2.55507e+06,6.22542e+06,63.9892,-56.7123,574422,-5529.07,4194.58,3204.71
550,1.62222e+06,-2.51293e+06,6.2571e+06,64.5881,-57.1558,574537,-5542.47,4232.68,3130.24
560,1.56673e+06,-2.47042e+06,6.28803e+06,65.1858,-57.6172,574651,-5555.16,4270.28,3055.39
570,1.51112e+06,-2.42753e+06,6.31821e+06,65.7822,-58.098,574762,-5567.14,4307.4,2980.19
580,1.45539e+06,-2.38427e+06,6.34763e+06,66.3773,-58.5995,574871,-5578.4,4344.03,2904.63
590,1.39955e+06,-2.34065e+06,6.3763e+06,66.9709,-59.1233,574978,-5588.94,4380.16,2828.72
600,1.34362e+06,-2.29667e+06,6.4042e+06,67.5629,-59.6712,575083,-5598.78,4415.78,2752.48
610,1.28758e+06,-2.25233e+06,6.43135e+06,68.1531,-60.2449,575185,-5607.89,4450.89,2675.92
620,1.23146e+06,-2.20765e+06,6.45772e+06,68.7416,-60.8466,575285,-5616.29,4485.49,2599.03
630,1.17526e+06,-2.16263e+06,6.48332e+06,69.328,-61.4786,575383,-5623.98,4519.57,2521.84
640,1.11898e+06,-2.11726e+06,6.50816e+06,69.9123,-62.1434,575478,-5630.95,4553.12,2444.35
650,1.06264e+06,-2.07157e+06,6.53221e+06,70.4942,-62.8438,575571,-5637.2,4586.14,2366.57
