0,3.92367e+06,3.8918e+06,4.17588e+06,37.2459,44.7664,556367,-5883.09,1659.41,3970.5
5960,4.02163e+06,2.75318e+06,4.9202e+06,45.4486,34.3952,558139,-5772.88,3483.17,2762.8
5970,3.96369e+06,2.78789e+06,4.94754e+06,45.7712,35.1209,558212,-5815.42,3458.59,2703.55
5980,3.90533e+06,2.82235e+06,4.97427e+06,46.0886,35.8553,558284,-5857.3,3433.66,2643.98
5990,3.84655e+06,2.85656e+06,5.00042e+06,46.4006,36.5987,558355,-5898.52,3408.38,2584.1
10,3.86462e+06,3.90821e+06,4.21534e+06,37.6571,45.3213,556451,-5927.15,1621.51,3920.1
20,3.80513e+06,3.92423e+06,4.25428e+06,38.0652,45.8828,556534,-5970.55,1583.48,3869.23
30,3.74521e+06,3.93988e+06,4.29272e+06,38.4702,46.451,556618,-6013.29,1545.32,3817.89
40,3.68486e+06,3.95514e+06,4.33064e+06,38.872,47.0261,556701,-6055.37,1507.04,3766.1
50,3.6241e+06,3.97002e+06,4.36804e+06,39.2704,47.608,556785,-6096.79,1468.64,3713.85
60,3.56293e+06,3.98451e+06,4.40491e+06,39.6655,48.1971,556868,-6137.53,1430.13,3661.16
70,3.50135e+06,3.99862e+06,4.44126e+06,40.057,48.7933,556951,-6177.6,1391.51,3608.03
80,3.43938e+06,4.01234e+06,4.47707e+06,40.445,49.3968,557034,-6216.98,1352.78,3554.47
90,3.37702e+06,4.02567e+06,4.51235e+06,40.8293,50.0077,557116,-6255.68,1313.95,3500.48
100,3.31427e+06,4.03862e+06,4.54708e+06,41.2099,50.6262,557199,-6293.69,1275.02,3446.07
110,3.25115e+06,4.05117e+06,4.58127e+06,41.5866,51.2523,557280,-6331,1235.99,3391.25
120,3.18765e+06,4.06334e+06,4.6149e+06,41.9594,51.8861,557362,-6367.62,1196.87,3336.03
130,3.1238e+06,4.07511e+06,4.64799e+06,42.3281,52.5279,557443,-6403.53,1157.66,3280.4
140,3.05958e+06,4.08649e+06,4.68051e+06,42.6927,53.1776,557523,-6438.74,1118.37,3224.38
150,2.99502e+06,4.09748e+06,4.71247e+06,43.0531,53.8353,557603,-6473.23,1078.99,3167.98
160,2.93012e+06,4.10807e+06,4.74387e+06,43.4091,54.5013,557682,-6507.01,1039.54,3111.19
170,2.86489e+06,4.11827e+06,4.7747e+06,43.7607,55.1755,557760,-6540.07,1000.01,3054.04
180,2.79932e+06,4.12807e+06,4.80495e+06,44.1077,55.8581,557837,-6572.41,960.408,2996.52
190,2.73344e+06,4.13748e+06,4.83462e+06,44.45,56.5491,557914,-6604.02,920.742,2938.63
200,2.66724e+06,4.14648e+06,4.86372e+06,44.7876,57.2487,557990,-6634.9,881.013,2880.4
210,2.60074e+06,4.1551e+06,4.89223e+06,45.1203,57.9569,558065,-6665.05,841.224,2821.82
220,2.53395e+06,4.16331e+06,4.92015e+06,45.448,58.6737,558139,-6694.46,801.379,2762.91
230,2.46686e+06,4.17112e+06,4.94749e+06,45.7706,59.3994,558212,-6723.13,761.482,2703.66
240,2.39949e+06,4.17854e+06,4.97423e+06,46.088,60.1338,558284,-6751.06,721.536,2644.09
250,2.33184e+06,4.18555e+06,5.00037e+06,46.4,60.8771,558355,-6778.24,681.546,2584.21
260,2.26392e+06,4.19217e+06,5.02591e+06,46.7066,61.6293,558425,-6804.67,641.514,2524.01
270,2.19575e+06,4.19838e+06,5.05085e+06,47.0076,62.3905,558493,-6830.34,601.444,2463.51
280,2.12732e+06,4.2042e+06,5.07518e+06,47.3029,63.1606,558561,-6855.26,561.341,2402.72
290,2.05865e+06,4.20961e+06,5.0989e+06,47.5924,63.9398,558627,-6879.42,521.207,2341.64
300,1.98973e+06,4.21462e+06,5.12201e+06,47.8759,64.7279,558692,-6902.82,481.047,2280.28
310,1.92059e+06,4.21923e+06,5.14451e+06,48.1534,65.525,558755,-6925.45,440.864,2218.65
320,1.85123e+06,4.22344e+06,5.16638e+06,48.4247,66.3311,558818,-6947.32,400.661,2156.75
330,1.78165e+06,4.22724e+06,5.18764e+06,48.6896,67.1461,558878,-6968.42,360.443,2094.6
340,1.71186e+06,4.23065e+06,5.20827e+06,48.9481,67.9701,558938,-6988.74,320.213,2032.19
350,1.64188e+06,4.23365e+06,5.22828e+06,49.2001,68.8029,558995,-7008.29,279.974,1969.54
360,1.5717e+06,4.23625e+06,5.24766e+06,49.4453,69.6445,559052,-7027.06,239.731,1906.66
370,1.50134e+06,4.23844e+06,5.26641e+06,49.6838,70.4949,559106,-7045.06,199.487,1843.54
380,1.4308e+06,4.24024e+06,5.28453e+06,49.9153,71.3539,559159,-7062.27,159.245,1780.21
390,1.3601e+06,4.24163e+06,5.30202e+06,50.1397,72.2213,559211,-7078.7,119.009,1716.66
400,1.28923e+06,4.24262e+06,5.31887e+06,50.357,73.0972,559261,-7094.34,78.7839,1652.91
410,1.21821e+06,4.2432e+06,5.33508e+06,50.5669,73.9814,559309,-7109.2,38.5718,1588.96
420,1.14705e+06,4.24339e+06,5.35064e+06,50.7695,74.8737,559355,-7123.27,-1.62315,1524.82
430,1.07575e+06,4.24317e+06,5.36557e+06,50.9645,75.7738,559400,-7136.55,-41.7974,1460.5
440,1.00432e+06,4.24255e+06,5.37985e+06,51.1518,76.6818,559443,-7149.03,-81.9473,1396.01
450,932771,4.24153e+06,5.39349e+06,51.3314,77.5973,559484,-7160.72,-122.069,1331.34
460,861108,4.24011e+06,5.40648e+06,51.5031,78.5201,559523,-7171.62,-162.16,1266.52
470,789341,4.23829e+06,5.41882e+06,51.6668,79.4501,559561,-7181.72,-202.215,1201.55
480,717477,4.23607e+06,5.43051e+06,51.8224,80.3869,559597,-7191.03,-242.232,1136.43
490,645523,4.23345e+06,5.44155e+06,51.9698,81.3302,559630,-7199.53,-282.206,1071.18
500,573489,4.23042e+06,5.45193e+06,52.109,82.2799,559662,-7207.23,-322.134,1005.8
510,501381,4.227e+06,5.46166e+06,52.2398,83.2355,559692,-7214.14,-362.013,940.295
520,429209,4.22318e+06,5.47074e+06,52.3621,84.1969,559720,-7220.24,-401.839,874.682
530,356979,4.21897e+06,5.47916e+06,52.4758,85.1636,559746,-7225.54,-441.608,808.964
540,284701,4.21435e+06,5.48692e+06,52.5809,86.1352,559770,-7230.04,-481.318,743.149
550,212382,4.20934e+06,5.49402e+06,52.6774,87.1116,559792,-7233.73,-520.963,677.245
560,140029,4.20393e+06,5.50046e+06,52.765,88.0922,559812,-7236.62,-560.542,611.261
570,67652.2,4.19813e+06,5.50624e+06,52.8438,89.0768,559830,-7238.7,-600.05,545.203
580,-4741.79,4.19193e+06,5.51137e+06,52.9138,90.0648,559846,-7239.98,-639.483,479.081
590,-77144.5,4.18534e+06,5.51583e+06,52.9748,91.056,559860,-7240.45,-678.839,412.901
600,-149548,4.17836e+06,5.51962e+06,53.0268,92.0498,559872,-7240.12,-718.114,346.671
610,-221944,4.17098e+06,5.52276e+06,53.0697,93.0459,559882,-7238.98,-757.304,280.401
620,-294325,4.16321e+06,5.52523e+06,53.1036,94.0439,559889,-7237.04,-796.406,214.096
630,-366682,4.15505e+06,5.52704e+06,53.1285,95.0433,559895,-7234.29,-835.417,147.767
640,-439008,4.1465e+06,5.52819e+06,53.1442,96.0436,559899,-7230.74,-874.332,81.4192
650,-511294,4.13756e+06,5.52867e+06,53.1509,97.0445,559900,-7226.38,-913.149,15.0621
660,-583532,4.12824e+06,5.52849e+06,53.1484,98.0455,559900,-7221.22,-951.864,-51.2969
670,-655715,4.11853e+06,5.52764e+06,53.1368,99.0462,559897,-7215.25,-990.474,-117.65
680,-727835,4.10843e+06,5.52614e+06,53.116,100.046,559893,-7208.48,-1028.98,-183.988
690,-799882,4.09795e+06,5.52396e+06,53.0862,101.045,559886,-7200.9,-1067.36,-250.305
700,-871850,4.08708e+06,5.52113e+06,53.0474,102.042,559877,-7192.53,-1105.64,-316.592
710,-943730,4.07584e+06,5.51763e+06,52.9995,103.037,559866,-7183.35,-1143.79,-382.841
720,-1.01551e+06,4.06421e+06,5.51347e+06,52.9426,104.029,559853,-7173.37,-1181.83,-449.044
730,-1.08719e+06,4.0522e+06,5.50865e+06,52.8767,105.019,559839,-7162.59,-1219.73,-515.194
740,-1.15876e+06,4.03981e+06,5.50317e+06,52.8019,106.005,559822,-7151.02,-1257.51,-581.282
750,-1.23021e+06,4.02705e+06,5.49703e+06,52.7182,106.987,559803,-7138.64,-1295.16,-647.301
760,-1.30153e+06,4.01391e+06,5.49022e+06,52.6258,107.966,559782,-7125.48,-1332.67,-713.242
770,-1.37272e+06,4.0004e+06,5.48276e+06,52.5246,108.939,559759,-7111.51,-1370.04,-779.098
780,-1.44376e+06,3.98651e+06,5.47464e+06,52.4147,109.908,559734,-7096.75,-1407.27,-844.861
790,-1.51465e+06,3.97225e+06,5.46586e+06,52.2963,110.872,559707,-7081.21,-1444.35,-910.523
800,-1.58538e+06,3.95762e+06,5.45643e+06,52.1694,111.831,559678,-7064.87,-1481.29,-976.076
810,-1.65595e+06,3.94263e+06,5.44634e+06,52.034,112.783,559647,-7047.74,-1518.07,-1041.51
820,-1.72633e+06,3.92726e+06,5.4356e+06,51.8903,113.729,559615,-7029.83,-1554.7,-1106.82
830,-1.79654e+06,3.91153e+06,5.42421e+06,51.7384,114.669,559580,-7011.13,-1591.17,-1172
