0,-5.52897e+06,-3.88062e+06,1.55041e+06,13.0042,-144.936,553489,1308.41,-4201.36,-5816.53
5960,-6.57632e+06,-2.17934e+06,238159,1.98102,-161.665,554010,1073.49,-3922.31,-6054.15
5970,-6.56523e+06,-2.21844e+06,177604,1.47719,-161.329,554066,1146.17,-3897.7,-6056.65
5980,-6.5534e+06,-2.2573e+06,117028,0.973292,-160.994,554125,1218.75,-3872.73,-6058.42
5990,-6.54085e+06,-2.2959e+06,56438.6,0.469362,-160.658,554186,1291.22,-3847.4,-6059.46
10,-5.51559e+06,-3.92242e+06,1.49215e+06,12.5077,-144.581,553484,1368.21,-4156.76,-5834.81
20,-5.5016e+06,-3.96376e+06,1.43372e+06,12.0105,-144.228,553482,1427.92,-4111.74,-5852.4
30,-5.48703e+06,-4.00465e+06,1.37511e+06,11.5128,-143.877,553482,1487.52,-4066.32,-5869.28
40,-5.47185e+06,-4.04508e+06,1.31633e+06,11.0145,-143.526,553485,1547.01,-4020.51,-5885.45
50,-5.45609e+06,-4.08506e+06,1.2574e+06,10.5158,-143.177,553491,1606.38,-3974.3,-5900.92
60,-5.43973e+06,-4.12457e+06,1.19832e+06,10.0165,-142.829,553500,1665.62,-3927.71,-5915.68
70,-5.42278e+06,-4.16361e+06,1.13909e+06,9.51677,-142.483,553511,1724.74,-3880.73,-5929.72
80,-5.40523e+06,-4.20218e+06,1.07972e+06,9.0166,-142.137,553525,1783.71,-3833.38,-5943.06
90,-5.3871e+06,-4.24028e+06,1.02023e+06,8.51602,-141.793,553541,1842.54,-3785.65,-5955.67
100,-5.36838e+06,-4.27789e+06,960614,8.01506,-141.45,553561,1901.22,-3737.56,-5967.58
110,-5.34908e+06,-4.31503e+06,900881,7.51373,-141.107,553583,1959.75,-3689.11,-5978.76
120,-5.32919e+06,-4.35167e+06,841041,7.01206,-140.766,553608,2018.11,-3640.31,-5989.23
130,-5.30872e+06,-4.38783e+06,781099,6.51007,-140.425,553635,2076.3,-3591.16,-5998.98
140,-5.28766e+06,-4.4235e+06,721064,6.0078,-140.085,553666,2134.31,-3541.66,-6008
150,-5.26603e+06,-4.45866e+06,660942,5.50525,-139.746,553699,2192.14,-3491.83,-6016.31
160,-5.24382e+06,-4.49333e+06,600740,5.00247,-139.407,553735,2249.78,-3441.67,-6023.89
170,-5.22104e+06,-4.5275e+06,540467,4.49946,-139.069,553774,2307.22,-3391.18,-6030.74
180,-5.19768e+06,-4.56115e+06,480128,3.99626,-138.732,553816,2364.46,-3340.37,-6036.88
190,-5.17375e+06,-4.5943e+06,419732,3.49288,-138.395,553860,2421.49,-3289.25,-6042.28
200,-5.14925e+06,-4.62694e+06,359285,2.98935,-138.058,553907,2478.31,-3237.82,-6046.96
210,-5.12418e+06,-4.65906e+06,298795,2.4857,-137.722,553957,2534.9,-3186.09,-6050.92
220,-5.09855e+06,-4.69066e+06,238269,1.98194,-137.386,554010,2591.27,-3134.06,-6054.14
230,-5.07236e+06,-4.72174e+06,177715,1.47811,-137.05,554066,2647.4,-3081.74,-6056.64
240,-5.0456e+06,-4.75229e+06,117139,0.974211,-136.715,554125,2703.29,-3029.13,-6058.41
250,-5.01829e+06,-4.78232e+06,56549.2,0.470282,-136.379,554186,2758.93,-2976.25,-6059.46
260,-4.99043e+06,-4.81182e+06,-4047.47,-0.0336595,-136.044,554250,2814.32,-2923.1,-6059.77
