control_id        timestamp         packet history    queue delay       rtt delay         packet loss       packet loss rate  xcurr             receive rate      current bandwidth avgInt            currInt           
 0x5649a9f93fe0  , 19360           , 54              , 1.465028        , 128.463821      , 0               , 0.000000        , 1.465028        , 1014628.875000  , 1014628.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 19860           , 55              , 1.277209        , 122.020256      , 0               , 0.000000        , 1.277209        , 1014530.062500  , 1014628.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 20360           , 53              , 3.344574        , 126.527084      , 0               , 0.000000        , 3.344574        , 1014129.687500  , 1014628.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 20860           , 55              , 1.378160        , 127.485268      , 0               , 0.000000        , 1.378160        , 1014473.062500  , 1014628.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 21361           , 52              , 3.726740        , 130.273453      , 0               , 0.000000        , 3.726740        , 1014560.750000  , 1014628.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 21961           , 50              , 4.877580        , 131.548859      , 0               , 0.000000        , 4.877580        , 1015187.000000  , 1015187.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 22559           , 52              , 1.041114        , 128.782349      , 0               , 0.000000        , 1.041114        , 1014060.250000  , 1015187.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 23060           , 54              , 0.675291        , 122.218575      , 0               , 0.000000        , 0.675291        , 1016156.187500  , 1016156.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 23660           , 53              , 1.944465        , 129.662354      , 0               , 0.000000        , 1.944465        , 1016251.937500  , 1016251.937500  , 0.000000        , 0                
 0x5649a9f93fe0  , 24160           , 53              , 1.547052        , 130.483688      , 0               , 0.000000        , 1.547052        , 1015883.000000  , 1016251.937500  , 0.000000        , 0                
 0x5649a9f93fe0  , 24760           , 54              , 1.423240        , 129.722168      , 0               , 0.000000        , 1.423240        , 1016324.500000  , 1016324.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 25358           , 53              , 2.204418        , 126.372589      , 0               , 0.000000        , 2.204418        , 1017913.625000  , 1017913.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 25958           , 53              , 7.726996        , 130.282898      , 0               , 0.000000        , 7.726996        , 1017863.937500  , 1017913.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 26558           , 54              , 4.414047        , 125.684982      , 0               , 0.000000        , 4.414047        , 1021332.500000  , 1021332.500000  , 0.000000        , 0                
